entity_id,company_name,cin,composite_risk_score,risk_tier,bid_pattern_score,shell_risk_score,political_score,financials_score,num_connections,requires_human_review
U62091AS2024PTC026406,NABURI PLUTOWORLD PRIVATE LIMITED,U62091AS2024PTC026406,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U64990AS2024PTC026869,VITTA CAPITAL MICRO FINANCE PRIVATE LIMITED,U64990AS2024PTC026869,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U62013AS2024PTC026217,ALCENT SOFTWARE AND HARDWARE SOLUTIONS PRIVATE LIMITED,U62013AS2024PTC026217,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U88900AS2025NPL027889,RURAL AGRILEARN FOUNDATION,U88900AS2025NPL027889,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U88900AS2024NPL027360,ANMOLBHARAT JANKALYAN ASSOCIATION,U88900AS2024NPL027360,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U02400AS2025PTC027983,KUHIPAAT NATUREWORKS PRIVATE LIMITED,U02400AS2025PTC027983,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U88100AS2025NPL028130,DRIDHNEETI FOUNDATION,U88100AS2025NPL028130,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U53200AS2024PTC026312,MINICARRY PRIVATE LIMITED,U53200AS2024PTC026312,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U61104AS2024PTC027282,GEPRO TECNOLOGY PRIVATE LIMITED,U61104AS2024PTC027282,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U43299AS2024PTC026710,DEEPSHY TRADERS PRIVATE LIMITED,U43299AS2024PTC026710,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U62099AS2025PTC028050,INNECT TECHNOLOGIES PRIVATE LIMITED,U62099AS2025PTC028050,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U88900AS2025NPL027837,BINNAKANDI HELP TO POOR FOUNDATION,U88900AS2025NPL027837,15.07,LOW,0.0,25.0,0.0,44.1,0,False
U70101AS2010PLC010099,ARUHAN REAL ESTATE & CONSTRUCTION LIMITED,U70101AS2010PLC010099,15.03,LOW,0.0,35.56,0.0,30.71,1,False
U74909AS2024PTC026185,HYPACE SOLUTIONS PRIVATE LIMITED,U74909AS2024PTC026185,15.0,LOW,0.0,25.0,0.0,43.73,0,False
U36900AS2020PTC020340,P K PACKAGING PRIVATE LIMITED,U36900AS2020PTC020340,14.99,LOW,0.0,38.61,0.0,26.67,1,False
U14101AS2024PTC026469,NIRMANAM PRODUCER COMPANY LIMITED,U14101AS2024PTC026469,14.97,LOW,0.0,25.0,0.0,43.59,0,False
U91110AS1970GAP001315,ENTREPRENEURS RISK GUARANTEE ASSOCIATION,U91110AS1970GAP001315,14.96,LOW,0.0,36.11,0.0,29.68,1,False
U80901AS2012NPL010976,NORTH EAST FORUM FOR TECHNICAL INSTITUTIONS,U80901AS2012NPL010976,14.96,LOW,0.0,36.11,0.0,29.68,1,False
U28261AS2024PTC026449,DBIPS TECHNOLOGY SOLUTIONS PRIVATE LIMITED,U28261AS2024PTC026449,14.95,LOW,0.0,25.0,0.0,43.52,0,False
U28246AS2024PTC026418,ATWOZ CRUSHING SOLUTION PRIVATE LIMITED,U28246AS2024PTC026418,14.94,LOW,0.0,25.0,0.0,43.44,0,False
U01271AS1951PTC008630,BAROOAHS AND ASSOCIATES PVT LTD,U01271AS1951PTC008630,14.94,LOW,0.0,36.95,0.0,28.53,1,False
U50102AS2013PTC011644,GREEN VALLEY MOTORS PRIVATE LIMITED,U50102AS2013PTC011644,14.93,LOW,0.0,35.83,0.0,29.86,1,False
U70102AS2011PTC010801,BRAHMAPUTRA PROPERTY HUB PRIVATE LIMITED,U70102AS2011PTC010801,14.9,LOW,0.0,44.72,0.0,18.59,1,False
U63090AS2012PTC010873,ELK TOURS AND TRAVELS PRIVATE LIMITED,U63090AS2012PTC010873,14.9,LOW,0.0,44.72,0.0,18.59,1,False
U70102AS2011PTC010808,BRAHMAPUTRA REAL ESTATE & PROPERTY DEVELOPER PRIVATE LIMITED,U70102AS2011PTC010808,14.9,LOW,0.0,44.72,0.0,18.59,1,False
U45201AS2009PTC009048,AK MULTITRADE (INDIA) PRIVATE LIMITED,U45201AS2009PTC009048,14.9,LOW,0.0,35.56,0.0,30.06,1,False
U26940AS2010PTC009948,PODDAR CEMENTS INDIA PRIVATE LIMITED,U26940AS2010PTC009948,14.89,LOW,0.0,35.56,0.0,29.99,1,False
U85110AS2012PTC011015,D J MOTHER'S HEALTHCARE PRIVATE LIMITED,U85110AS2012PTC011015,14.89,LOW,0.0,35.56,0.0,30.02,1,False
U25199AS2010PTC010284,PODDAR RUBBER INDUSTRIES PRIVATE LIMITED,U25199AS2010PTC010284,14.89,LOW,0.0,35.56,0.0,29.99,1,False
U67120AS1992PTC012199,PURVOTTAR FINANCIAL SERVICES PRIVATE LIMITED,U67120AS1992PTC012199,14.89,LOW,0.0,36.66,0.0,28.61,1,False
U70101AS2011PTC010384,ROYAL ESTATE & INFRASTRUCTURE DEVELOPERS PRIVATE LIMITED,U70101AS2011PTC010384,14.88,LOW,0.0,35.56,0.0,29.96,1,False
U64201AS2009PTC008975,MUKAND INFOTEL PRIVATE LIMITED,U64201AS2009PTC008975,14.88,LOW,0.0,36.66,0.0,28.57,1,False
U50400AS2008PTC008668,GHOSH BROTHERS AUTOMOBILES (INDIA) PRIVATE LIMITED,U50400AS2008PTC008668,14.86,LOW,0.0,36.39,0.0,28.81,1,False
U15319AS1995PTC004641,SHREE DAYAL OVERSEAS PVT LTD,U15319AS1995PTC004641,14.85,LOW,0.0,35.83,0.0,29.48,1,False
U01132AS2011PTC010473,BHERGAON TEA INDUSTRIES PRIVATE LIMITED,U01132AS2011PTC010473,14.84,LOW,0.0,35.56,0.0,29.77,1,False
U88900AS2023NPL024722,VILAAYAT DARVAAR FOUNDATION,U88900AS2023NPL024722,14.83,LOW,0.0,35.56,0.0,29.68,1,False
U65192AS2012NPL011032,JEEVAN SURAKSHA RESOURCE MICRO FINANCIERS,U65192AS2012NPL011032,14.83,LOW,0.0,35.56,0.0,29.68,1,False
U45209AS1999PTC005817,NEFFS INDIA PRIVATE LIMITED,U45209AS1999PTC005817,14.81,LOW,0.0,35.56,0.0,29.59,1,False
U70101AS1994PTC004092,PRIME HOLDINGS PVT LTD,U70101AS1994PTC004092,14.71,LOW,0.0,38.34,0.0,25.63,1,False
U45203AS2010PLC010103,SM ENGINEERS INDIA LIMITED,U45203AS2010PLC010103,14.71,LOW,0.0,35.56,0.0,29.1,1,False
U11201AS1992PLC008022,ASSAM OIL AND GAS LIMITED,U11201AS1992PLC008022,14.66,LOW,0.0,35.56,0.0,28.86,1,False
U51909AS2018OPC018930,ASIK ENTERPRISE (OPC) PRIVATE LIMITED,U51909AS2018OPC018930,14.66,LOW,0.0,30.0,0.0,35.81,0,False
U51909AS2020OPC020814,CLARYMAN HEALTHCARE (OPC) PRIVATE LIMITED,U51909AS2020OPC020814,14.66,LOW,0.0,30.0,0.0,35.81,0,False
U55100AS2018OPC018726,STARSEED SUPERFOODS AND BEVERAGES (OPC) PRIVATE LIMITED,U55100AS2018OPC018726,14.66,LOW,0.0,30.0,0.0,35.81,0,False
U70101AS2006PTC008242,A.S. APARTMENTS PRIVATE LIMITED,U70101AS2006PTC008242,14.65,LOW,0.0,35.56,0.0,28.8,1,False
U14107AS2004PLC007488,PURBANCHAL MINES AND MINERALS LIMITED,U14107AS2004PLC007488,14.64,LOW,11.11,20.0,0.0,31.56,0,False
U55101AS1989PLC003305,ARIHANT HOLDINGS LIMITED,U55101AS1989PLC003305,14.59,LOW,0.0,35.56,0.0,28.49,1,False
U27106AS2002PTC006911,KHASI ISPAT PRIVATE LIMITED,U27106AS2002PTC006911,14.56,LOW,0.0,35.56,0.0,28.36,1,False
U19200AS2019OPC019163,RIOZA FOOTWEAR (OPC) PRIVATE LIMITED,U19200AS2019OPC019163,14.54,LOW,0.0,30.0,0.0,35.21,0,False
U27107AS1995PTC004410,SAKTI STEEL ENTERPRISES PVT LTD,U27107AS1995PTC004410,14.51,LOW,0.0,35.56,0.0,28.08,1,False
U45203AS2011PTC010472,BKSONS INFRASTRUCTURE PRIVATE LIMITED,U45203AS2011PTC010472,14.49,LOW,0.0,36.11,0.0,27.33,1,False
U14290AS2021PTC021189,STERLING MINES AND MINERALS PRIVATE LIMITED,U14290AS2021PTC021189,14.47,LOW,11.11,20.28,0.0,30.34,1,False
U45209AS2010PTC010248,PRIYASHI AASHI DEVELOPERS PRIVATE LIMITED,U45209AS2010PTC010248,14.47,LOW,0.0,35.56,0.0,27.88,1,False
U93090AS2021PTC020900,WINGSIND SERVICES PRIVATE LIMITED,U93090AS2021PTC020900,14.44,LOW,0.0,36.11,0.0,27.05,1,False
U85320AS2019NPL019569,PUPPY RESCUE CREW FOUNDATION,U85320AS2019NPL019569,14.37,LOW,0.0,35.83,0.0,27.05,1,False
U64201AS2015OPC012116,MULTO TELECOMMUNICATION SERVICES PRIVATE LIMITED (OPC),U64201AS2015OPC012116,14.33,LOW,0.0,30.0,0.0,34.16,0,False
U45203AS2015OPC012083,AYOSHKAM PROJECTS INFRATECH OPC PRIVATE LIMITED,U45203AS2015OPC012083,14.33,LOW,0.0,30.0,0.0,34.16,0,False
U72200AS2015OPC012017,AVANZENS TECHNOLOGIES PRIVATE LIMITED (OPC),U72200AS2015OPC012017,14.33,LOW,0.0,30.0,0.0,34.16,0,False
U23209AS2020OPC020200,NORTH EAST BIO FUEL (OPC) PRIVATE LIMITED,U23209AS2020OPC020200,14.33,LOW,0.0,30.0,0.0,34.16,0,False
U80904AS2022PTC022981,CAREERSHINE EDUCATION PRIVATE LIMITED,U80904AS2022PTC022981,14.3,LOW,0.0,35.56,0.0,27.05,1,False
U74210AS1997PTC004985,JAY BEE ENERGY PRIVATE LIMITED,U74210AS1997PTC004985,14.3,LOW,0.0,35.83,0.0,26.69,1,False
U26999AS2019PTC019583,TNE AAC PRIVATE LIMITED,U26999AS2019PTC019583,14.17,LOW,0.0,35.83,0.0,26.07,1,False
U45201AS1989PTC003241,FRONTIER CONSTRUCTIONS AND ASSOCIATES PVT LTD,U45201AS1989PTC003241,14.07,LOW,0.0,41.39,0.0,18.59,1,False
U72200AS1994PTC004195,S H INDIA PVT LTD,U72200AS1994PTC004195,14.07,LOW,0.0,36.95,4.46,18.59,2,False
U20101AS1957PTC001334,PHATHANKOTE INDUSTRIES PVT LTD,U20101AS1957PTC001334,14.07,LOW,0.0,41.39,0.0,18.59,1,False
U60210AS1989PTC003240,TRANSPORT TRADERS OF INDIA PVT LTD,U60210AS1989PTC003240,14.07,LOW,0.0,41.39,0.0,18.59,1,False
U74999AS2016PTC017572,ANABASIS FORTIFIED ADVISORS PRIVATE LIMITED,U74999AS2016PTC017572,14.07,LOW,0.0,41.39,0.0,18.59,1,False
U01132AS1991PTC003600,CONTEMPORARY COMMODITIES PRIVATE LIMITED,U01132AS1991PTC003600,14.07,LOW,0.0,41.39,0.0,18.59,1,False
U70200AS2024PTC026532,PROFISCAL ADVISORS PRIVATE LIMITED,U70200AS2024PTC026532,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U47912AS2024PTC026573,KUICKCART RETAIL PRIVATE LIMITED,U47912AS2024PTC026573,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U20119AS2024PTC027079,TRIARCH BIOFUEL PRIVATE LIMITED,U20119AS2024PTC027079,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U21001AS2024PTC027010,MOUDIP PHARMACEUTICAL PRIVATE LIMITED,U21001AS2024PTC027010,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U46497AS2025PTC027829,ISHATI PHARMA PRIVATE LIMITED,U46497AS2025PTC027829,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U78100AS2025PTC027631,JJ LABOUR SOLUTION PRIVATE LIMITED,U78100AS2025PTC027631,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U88900AS2024NPL026226,KAMDEV FOUNDATION,U88900AS2024NPL026226,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U47613AS2024PTC026260,B SQUARE ENTERPRISES PRIVATE LIMITED,U47613AS2024PTC026260,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U62099AS2024PTC027363,RASIPS CARGOSOFT INTERNATIONAL PRIVATE LIMITED,U62099AS2024PTC027363,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U88900AS2025NPL027507,SONMAI BORA MEMORIAL FOUNDATION,U88900AS2025NPL027507,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U26515AS2024PTC026986,SKYDRONE TECHNOLOGIES & SERVICES PRIVATE LIMITED,U26515AS2024PTC026986,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U80200AS2024PTC026661,SUGOI SECURITY & MANPOWER PRIVATE LIMITED,U80200AS2024PTC026661,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U01612AS2024PTC026747,EARTHAGRO TECHNOLOGIES PRIVATE LIMITED,U01612AS2024PTC026747,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U71100AS2024PTC026580,ZTS ENGINEERING PRIVATE LIMITED,U71100AS2024PTC026580,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U52290AS2024PTC026778,WP EXPRESS LOGISTICS SERVICES PRIVATE LIMITED,U52290AS2024PTC026778,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U85500AS2025PTC027706,DANISH INFOCARE PRIVATE LIMITED,U85500AS2025PTC027706,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U42909AS2025PTC027609,ACSS ALLIANCE PRIVATE LIMITED,U42909AS2025PTC027609,14.04,LOW,0.0,25.28,0.0,38.59,1,False
U64200AS2020PTC020652,GRUM INTERNET SERVICE PRIVATE LIMITED,U64200AS2020PTC020652,13.98,LOW,0.0,36.66,0.0,24.1,1,False
U72100AS2025PTC027508,XELAI ALGAETECH PRIVATE LIMITED,U72100AS2025PTC027508,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U86905AS2024PTC026839,MEDHI ONESTOP FAMILY CLINIC PRIVATE LIMITED,U86905AS2024PTC026839,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U47990AS2024PTC027421,ADHI RECHARGE PRIVATE LIMITED,U47990AS2024PTC027421,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U62091AS2024PTC027005,BISWADA INFOTECH PRIVATE LIMITED,U62091AS2024PTC027005,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U55900AS2025PTC027948,ALOI HOMESTAYS PRIVATE LIMITED,U55900AS2025PTC027948,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U47912AS2024PTC027017,NILUMANI PRIVATE LIMITED,U47912AS2024PTC027017,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U43900AS2025PTC027496,OPTI AXOM PRIVATE LIMITED,U43900AS2025PTC027496,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U88900AS2025NPL027805,RUDRAARTHA MICRO SERVICE FOUNDATION,U88900AS2025NPL027805,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U28299AS2024PTC026497,GOGOI INNOVATION & RESEARCH PRIVATE LIMITED,U28299AS2024PTC026497,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U47912AS2025PTC027487,RAMDHENU NORTHEAST PRIVATE LIMITED,U47912AS2025PTC027487,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U11041AS2024PTC026535,PROGY FOOD & BEVERAGES PRIVATE LIMITED,U11041AS2024PTC026535,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U01137AS2025PTC027497,TOKIMA HYBRID SEEDS PRIVATE LIMITED,U01137AS2025PTC027497,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U43299AS2025PTC027868,NORTHVISTA CONSTRUCTIONS PRIVATE LIMITED,U43299AS2025PTC027868,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U01611AS2024PTC026389,BANSIRATHI FARMER PRODUCER COMPANY LIMITED,U01611AS2024PTC026389,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U62099AS2025PTC027540,INDILENSWEB SOLUTIONS PRIVATE LIMITED,U62099AS2025PTC027540,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U46200AS2025PTC027673,NINE FRANGINS PRIVATE LIMITED,U46200AS2025PTC027673,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U62099AS2024PTC026630,ZYCELL TECHNOLOGIES PRIVATE LIMITED,U62099AS2024PTC026630,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U88900AS2024NPL026664,UCHIHA FOUNDATION,U88900AS2024NPL026664,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U43900AS2024PTC026950,BRIYAN INFRATECH PRIVATE LIMITED,U43900AS2024PTC026950,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U47594AS2025PTC027679,MEGHALI ELECTRONICS PRIVATE LIMITED,U47594AS2025PTC027679,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U64990AS2025PTC028089,KOKAFINO FINANCE PRIVATE LIMITED,U64990AS2025PTC028089,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U88100AS2025NPL027509,SRI AMAR NATH SEWA SAMITI FOUNDATION,U88100AS2025NPL027509,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U41001AS2025PTC027469,MBHM CONSTRUCTION SERVICES PRIVATE LIMITED,U41001AS2025PTC027469,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U82990AS2024PTC026613,TRIPPATI HOLIDAYS PRIVATE LIMITED,U82990AS2024PTC026613,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U88900AS2025NPL027729,JOGIGHOPA EQUAL RIGHTS FOUNDATION,U88900AS2025NPL027729,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U46497AS2024PTC027185,SUNLEVO LIFECARE PRIVATE LIMITED,U46497AS2024PTC027185,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U64990AS2024PTC027086,AIQTIRAN MICRO FINANCE PRIVATE LIMITED,U64990AS2024PTC027086,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U42900AS2024PTC026925,GRIHAKAR CONSTRUCTION PRIVATE LIMITED,U42900AS2024PTC026925,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U14101AS2024PTC026569,RADIANT ROYALE PRIVATE LIMITED,U14101AS2024PTC026569,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U88900AS2025NPL027477,SHRD LUCKY WELFARE FOUNDATION,U88900AS2025NPL027477,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U88900AS2025NPL027639,DRUTO AXOM FOUNDATION,U88900AS2025NPL027639,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U85499AS2024NPL027026,BUDDING FLOWER'S FOUNDATION,U85499AS2024NPL027026,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U47720AS2025PTC027897,SHDAAMIN PRIVATE LIMITED,U47720AS2025PTC027897,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U78100AS2024PTC026889,NEOFIRSTSTEPS SERVICES PRIVATE LIMITED,U78100AS2024PTC026889,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U42900AS2024PTC026259,MAJULI CONSTRUCTIONS PRIVATE LIMITED,U42900AS2024PTC026259,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U28219AS2024PTC026395,NABURI AGRICULTURE PRIVATE LIMITED,U28219AS2024PTC026395,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U82990AS2025PTC027787,DAKBANG BILLS SOLUTIONS PRIVATE LIMITED,U82990AS2025PTC027787,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U42909AS2024PTC027004,TECHPRO JAYCHAND PRIVATE LIMITED,U42909AS2024PTC027004,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U88900AS2024NPL026635,UMNOWE SOCIAL WELFARE FOUNDATION,U88900AS2024NPL026635,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U88900AS2024NPL027051,HARIMU JOTHUM FOUNDATION,U88900AS2024NPL027051,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U47912AS2024PTC026346,GROWHUB- CONNECTING B2B PRIVATE LIMITED,U47912AS2024PTC026346,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U85500AS2025PTC028100,ICETSA INSTITUTE PRIVATE LIMITED,U85500AS2025PTC028100,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U88900AS2024NPL027414,HOLYSTAR RURAL DEVELOPMENT FOUNDATION,U88900AS2024NPL027414,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U46306AS2024PTC026792,NORTHEASTERN INTERNATIONAL PRIVATE LIMITED,U46306AS2024PTC026792,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U88900AS2024NPL026328,EQUIVITA FOUNDATION,U88900AS2024NPL026328,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U43129AS2024PTC026834,JUNBELI CONSTRUCTION PRIVATE LIMITED,U43129AS2024PTC026834,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U62099AS2024PTC026543,HRAI DIGITAL SERVICES PRIVATE LIMITED,U62099AS2024PTC026543,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U66190AS2025PTC028004,GRAMURAYAN FINANCE PRIVATE LIMITED,U66190AS2025PTC028004,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U29109AS2024PTC026682,YESLIFEES VEHICLE SERVICES PRIVATE LIMITED,U29109AS2024PTC026682,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U62020AS2024PTC027015,VEDAION TECHNOLOGIES PRIVATE LIMITED,U62020AS2024PTC027015,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U45402AS2024PTC027310,BMM RHINO TRADERS PRIVATE LIMITED,U45402AS2024PTC027310,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U19209AS2024PTC027055,BURAAQ LUBRICANTS PRIVATE LIMITED,U19209AS2024PTC027055,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U46497AS2025PTC027869,DOBOKA HEALTH CARE DIAGNOSTIC CENTRE PRIVATE LIMITED,U46497AS2025PTC027869,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U58203AS2024PTC027388,FINALITY GAMING AND SOLUTIONS PRIVATE LIMITED,U58203AS2024PTC027388,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U64990AS2024PTC026601,RUPOHI MICROFINANCE PRIVATE LIMITED,U64990AS2024PTC026601,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U55101AS2024PTC026390,GREENLANE HOTELS AND RESORTS PRIVATE LIMITED,U55101AS2024PTC026390,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U55101AS2024PTC026829,SERENITE RETREATS PRIVATE LIMITED,U55101AS2024PTC026829,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U70200AS2024PTC026748,JAN RABHA TRADERS PRIVATE LIMITED,U70200AS2024PTC026748,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U88900AS2024NPL027278,CLEFAIRY FOUNDATION,U88900AS2024NPL027278,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U42100AS2025PTC027752,ACENTIS TECHNOLOGY PRIVATE LIMITED,U42100AS2025PTC027752,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U66190AS2024PTC026330,RIMS GLOBAL MARKETING PRIVATE LIMITED,U66190AS2024PTC026330,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U70200AS2025PTC027674,CREDITIX INDIA PRIVATE LIMITED,U70200AS2025PTC027674,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U66190AS2024PTC027423,ZEAHMA FINANCIAL CONSULTANCY SERVICES PRIVATE LIMITED,U66190AS2024PTC027423,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U85500AS2025NPL027865,SOULRAYS SOCIAL FOUNDATION,U85500AS2025NPL027865,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U64990AS2024PTC026500,SHATEJ MICRO FINANCE PRIVATE LIMITED,U64990AS2024PTC026500,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U20238AS2025PTC028027,INCENSIA SOLUTIONS PRIVATE LIMITED,U20238AS2025PTC028027,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U64990AS2025PTC027911,SKA FINANCE PRIVATE LIMITED,U64990AS2025PTC027911,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U85307AS2024NPL026475,CHARINGIA PUKHURI EDUCATIONAL SPORTS AND CULTURAL ASSOCIATION,U85307AS2024NPL026475,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U78100AS2024PTC026297,PJB OCUPIIE PRIVATE LIMITED,U78100AS2024PTC026297,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U79120AS2024PTC027429,LALITA BARUAH AND SONS PRIVATE LIMITED,U79120AS2024PTC027429,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U46203AS2024PTC026886,SHADWI LIVESTOCK SAFETY CARE PRIVATE LIMITED,U46203AS2024PTC026886,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U62099AS2025PTC027555,ZENYORS TECHNOLOGICAL SOLUTION PRIVATE LIMITED,U62099AS2025PTC027555,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U10790AS2025PTC027527,BOORLUIT VALLEY ORGANIC PRIVATE LIMITED,U10790AS2025PTC027527,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U47820AS2024PTC026266,DIIPSOUL PRIVATE LIMITED,U47820AS2024PTC026266,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U85500AS2024PTC026209,INTEMEGENCE PERK PRIVATE LIMITED,U85500AS2024PTC026209,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U64990AS2024PTC027117,ZAIULSM MICRO FINANCE PRIVATE LIMITED,U64990AS2024PTC027117,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U85420AS2024PTC026686,GYANYODHA EDUCATION SOLUTIONS PRIVATE LIMITED,U85420AS2024PTC026686,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U64990AS2024PTC026042,RUPSHI MICRO FINANCE PRIVATE LIMITED,U64990AS2024PTC026042,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U56210AS2025PTC028139,SWAPNERDESH EVENTS PRIVATE LIMITED,U56210AS2025PTC028139,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U64990AS2024PTC027130,ABHINANDAN MICROFINANCE PRIVATE LIMITED,U64990AS2024PTC027130,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U01610AS2024PTC027054,GIROSH PRIVATE LIMITED,U01610AS2024PTC027054,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U77305AS2024PTC026793,R.S.M TRANSIT AND TRAVEL PRIVATE LIMITED,U77305AS2024PTC026793,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U68100AS2024PTC026649,DEEP ASSETS DEVELOPER PRIVATE LIMITED,U68100AS2024PTC026649,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U21002AS2025PTC027511,TRUSTMED PHARMA PRIVATE LIMITED,U21002AS2025PTC027511,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U21009AS2025PTC027822,JNMCURE PHARMA PRIVATE LIMITED,U21009AS2025PTC027822,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U46306AS2025PTC027861,TIRLUXA PRIVATE LIMITED,U46306AS2025PTC027861,13.97,LOW,0.0,25.0,0.0,38.59,0,False
U46498AS2025PTC027591,RIGEL KENTAURUS PRIVATE LIMITED,U46498AS2025PTC027591,13.97,LOW,0.0,25.0,0.0,38.59,0,False
