entity_id,entity_name,entity_type,source
U45309AS2000PTC006295,MAATI MATRI PRIVATE LIMITED,COMPANY,companies_registry
U67120AS1995PTC004448,ASV ESTATE AND SECURITIES PRIVATE LIMITED,COMPANY,companies_registry
U45309AS2021PTC021006,KAZIRANGA INFRATECH PRIVATE LIMITED,COMPANY,companies_registry
U70200AS1994PTC004232,VISHWAKARMA HIRE PURCHASE CO INDIA PVT LTD,COMPANY,companies_registry
U45309AS2022PTC023610,SAUMER ASSOCIATES PRIVATE LIMITED,COMPANY,companies_registry
U70200AS2023OPC025144,INREE CONSULTANCY AND SERVICES (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U70109AS2009PLC009269,SUN VALLEY REAL ESTATE LIMITED,COMPANY,companies_registry
U72100AS1973PTC001421,PRAGJYOTISHPUR CHIT FUND CO PVT LTD,COMPANY,companies_registry
U45401AS2021PTC022393,CTA PROJECTS PRIVATE LIMITED,COMPANY,companies_registry
U45500AS2022PTC022866,HARINADIK COMMERCIAL PRIVATE LIMITED,COMPANY,companies_registry
U72100AS1974PTC001604,WILTON CHIT SAVINGS & INVESTMENT CO PVT LTD,COMPANY,companies_registry
U72100AS1986PTC002488,CAPITAL CARRYING CO PVT LTD,COMPANY,companies_registry
U72200AS2015PTC012264,EDI MARKT TECHNOLOGIES PRIVATE LIMITED,COMPANY,companies_registry
U46305AS2023PTC024666,BERIYA EXIM PRIVATE LIMITED,COMPANY,companies_registry
U72200AS2016PTC012322,RANTRON TECHNOLOGY PRIVATE LIMITED,COMPANY,companies_registry
U72200AS2017PTC017899,CREDFIC TECHNOLOGIES PRIVATE LIMITED,COMPANY,companies_registry
U92490AS2021PTC020963,MAUKH FLIMS PRIVATE LIMITED,COMPANY,companies_registry
U93000AS2020PTC020466,NCA TAXATION AND MARKETING PRIVATE LIMITED,COMPANY,companies_registry
U93010AS2001PTC006686,N S ENTRADE PRIVATE LIMITED,COMPANY,companies_registry
U46497AS2024PTC027231,NAFSHIFA PHARMACEUTICALS PRIVATE LIMITED,COMPANY,companies_registry
U74920AS2012PTC011266,VETERAN FACILITY MANAGEMENT SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U72300AS1996PTC004870,LJ INFOTECH PRIVATE LIMITED,COMPANY,companies_registry
U74990AS2016PTC012358,SIMPLISTIC SOLUTIONS (INDIA) PRIVATE LIMITED,COMPANY,companies_registry
U72300AS2005PTC008010,NORTH EAST INFO SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2007PTC008507,NEI SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2015PTC012271,SEARCH TRAVEL OFFER PRIVATE LIMITED,COMPANY,companies_registry
U72501AS2022OPC022883,VIRTUAL EDUKING (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2016PTC017426,DEESAR EDUCATION INDIA PRIVATE LIMITED,COMPANY,companies_registry
U88100AS2023NPL025479,SONGJUKTA FOUNDATION,COMPANY,companies_registry
U74999AS2017PTC017984,SOFTTURING INNOVATIVE TECHNOLOGIES PRIVATE LIMITED,COMPANY,companies_registry
U88900AS2023NPL025639,LAKHIMPUR PUTHIBHARAL AND CHATAN FOUNDATION,COMPANY,companies_registry
U74999AS2017PTC018096,DAWNSPIRIT PRIVATE LIMITED,COMPANY,companies_registry
U88900AS2024NPL025992,PROUD DHEMAJI FOUNDATION,COMPANY,companies_registry
U88900AS2024NPL026123,EDU GENIUS FOUNDATION,COMPANY,companies_registry
U74999AS2017PTC018189,KAMAKHAYA GREENTECH PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2017PTC018271,VILLAGE LEGEND PRODUCTION PRIVATE LIMITED,COMPANY,companies_registry
U88900AS2024NPL026495,DIPTII EDUCARE ACADEMY FOUNDATION,COMPANY,companies_registry
U88900AS2025NPL027766,GUNARAM KHANIKAR FOUNDATION,COMPANY,companies_registry
U90002AS1994PTC004121,LIFE SAVING DIAGNOSTIC AND HOSPITAL PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2018PTC018402,AJLM MULTITRADE PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2018PTC018429,VIBURNUM COMPUTER INSTITUTE PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2019OPC019206,DE AROMATICA (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2019PTC019121,RAJMAI TEA PRIVATE LIMITED,COMPANY,companies_registry
U92130AS2013PTC011491,AGNISHANTI INFOCOMM PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2020OPC020011,EDEL SPRINGS WEDDING AND EVENT MAKERS (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U52100AS2014PTC011987,SPARK FASHION CONSUMER MARKETING PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2020PTC020344,KOODOO PRIVATE LIMITED,COMPANY,companies_registry
U52232AS2024PTC026998,NORTH EASTERN SAFETY SERVICE PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2021PTC021294,ASSAMIVE PRIVATE LIMITED,COMPANY,companies_registry
U74210AS1999OPC005874,UNIPLAN ESTATES PRIVATE LIMITED (OPC),COMPANY,companies_registry
U74999AS2022PTC023353,SATYAVATI HH&S PRIVATE LIMITED,COMPANY,companies_registry
U74210AS2004PTC007523,DASHARUPA ENGINEERING AND PUBLICATIONS PRIVATE LIMITED,COMPANY,companies_registry
U64120AS2001PTC006656,ADHAREY PARCEL SERVICE PRIVATE LIMITED,COMPANY,companies_registry
U64200AS2019PTC019013,AASHU ENTERTAINMENT AND MEDIA HOUSE PRIVATE LIMITED,COMPANY,companies_registry
U64202AS2006PTC008204,PURBANCHAL CELL-PHONE SECURITY PRIVATE LIMITED,COMPANY,companies_registry
U64920AS2024PTC026758,RKGN MICRO FINANCE PRIVATE LIMITED,COMPANY,companies_registry
U64920AS2025PTC027535,JAPPI MICROFINANCE PRIVATE LIMITED,COMPANY,companies_registry
U64990AS2023PLN025641,SIKDAR NIDHI LIMITED,COMPANY,companies_registry
U65190AS2012NPL011233,MSD MICRO FINANCE,COMPANY,companies_registry
U65921AS1956PTC000659,GUWAHATI SUPPLY AGENCY PRIVATE LIMITED,COMPANY,companies_registry
U65921AS1996PTC004854,MAHARATHI FINANCE AND HIRE PURCHASE PRIVATE LIMITED,COMPANY,companies_registry
U66000AS1998PTC005575,VINAYAK PRODUCTS PRIVATE LIMITED,COMPANY,companies_registry
U67120AS1984PTC002143,GANESH TRADING AND CO PVT LTD,COMPANY,companies_registry
U67120AS1995PTC004438,SKYWAYS SECURITIES PRIVATE LIMITED,COMPANY,companies_registry
U72100AS1989PTC003333,PETROTRADE INDIA PVT LTD,COMPANY,companies_registry
U72200AS1989PTC003202,COMPUSOFT SYSTEMS PRIVATE LIMITED,COMPANY,companies_registry
U72200AS2019PTC019181,DJUI DIGITAL JOURNEY FOR UPGRADING INDIA PRIVATE LIMITED,COMPANY,companies_registry
U93000AS2018PTC018690,DELMA INNOVATION PRIVATE LIMITED,COMPANY,companies_registry
U93090AS2018PTC018649,BORO MUSLA INFRASTRUCTURE PRIVATE LIMITED,COMPANY,companies_registry
U74920AS1996PTC004794,NEZONE EXSERVICEMEN SECURITY SERVICES PV T LTD,COMPANY,companies_registry
U74940AS1985PTC002998,PHOTOVISUAL ASSAM PVT LTD,COMPANY,companies_registry
U74990AS2015PTC012191,WICKERBASKET ONLINE SOLUTION PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2017OPC017799,PARJOH EDUCATION CONSULTANCY (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2018PTC018452,PCL POWER PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2018PTC018811,ALIUM REMEDIES PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2018PTC018911,ECU GROW INDIA PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2019PTC018971,ARUNODOY CONSULTANCY SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2019PTC019143,NARZARY TECH PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2019PTC019587,SYC ECOM PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2019PTC019706,AFCHANA TECHNOLOGIES PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2020OPC020149,AQUA 9.5 (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2020PTC019836,SAJ SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2020PTC020267,IMA-EMOINU PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2021OPC021872,WAKI RAHMAN (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2021PTC020883,WILLSTONE L&D INDIA PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2021PTC020939,DIGITAL BRILLIANT MEDIA AND CONSULTANCY PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2021PTC021598,NIHARIKA GOSWAMI SECURITY SERVICE PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2022OPC023698,VALUABLE LIFE SMARTNESS (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2022PTC022935,QUICK SMART BOOK YOUR LOOK PRIVATE LIMITED,COMPANY,companies_registry
U80900AS2021PTC021610,RELIABLE SPHERE PRIVATE LIMITED,COMPANY,companies_registry
U80903AS2022NPL023167,MEHERUN FOUNDATION,COMPANY,companies_registry
U80903AS2022PTC023412,LIBKART TECHNOLOGIES PRIVATE LIMITED,COMPANY,companies_registry
U82110AS2023PTC025736,SWASTI MARUTI PRIVATE LIMITED,COMPANY,companies_registry
U25209AS2010PTC010275,CHENI PLASTICS & INFRASTRUCTURES PRIVATE LIMITED,COMPANY,companies_registry
U26921AS1999PTC005870,REGNANT PHARMACEUTICALS PRIVATE LIMITED,COMPANY,companies_registry
U26931AS2011PTC010568,NEEV MANUFACTURING AND TRADING COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U26959AS2022PTC022941,DAIVIK CEMENT MANUFACTURING PRIVATE LIMITED,COMPANY,companies_registry
U73100AS2024PTC025795,STAG 360 MARKETING AND COMMUNICATION PRIVATE LIMITED,COMPANY,companies_registry
U73200AS2022PTC022767,ARANYAM INNOVATIONS PRIVATE LIMITED,COMPANY,companies_registry
U33119AS1996PTC004776,SINGHANIA AND ASSOCIATES PVT LTD,COMPANY,companies_registry
U36109AS2020PTC019857,SANATAN ARTS PRIVATE LIMITED,COMPANY,companies_registry
U63023AS1998PTC005451,A B BONDED WAREHOUSE PVT LTD,COMPANY,companies_registry
U63030AS2019PTC019534,POTENTIA ENTERPRISE PRIVATE LIMITED,COMPANY,companies_registry
U63030AS2022PTC023537,ALIYAM PRIVATE LIMITED,COMPANY,companies_registry
U63040AS1993PTC003974,EAST INDIA TRAVELS PVT LTD,COMPANY,companies_registry
U75122AS1975SGC001625,ASSAM STATE DEVELOPMENT CORPN. FOR SCHEDULED CASTES LTD.,COMPANY,companies_registry
U77309AS2019OPC019755,BCSP SERVICES (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U78100AS2024PTC026479,RR MODISH SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U78200AS2023PTC024284,NEARA DIGITAL SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U79120AS2023PTC024591,23 TWT VENTURES PRIVATE LIMITED,COMPANY,companies_registry
U80100AS2010PTC010218,SURAKSHA SKILLS AND SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U10791AS2023OPC024986,LUMOS LIFESTYLE (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U11201AS2016PTC017671,ADVANCE DRILLING SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U13997AS2024PTC025815,KAMRUPIA PRIVATE LIMITED,COMPANY,companies_registry
U15100AS2019PTC019238,CHAYI TRAILS PRIVATE LIMITED,COMPANY,companies_registry
U36998AS2019PTC019612,YE21C SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U40101AS2007PTC009099,PAHUMARA HYDEL POWER COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U67190AS2022PTC023413,BHAVIK CAPITAL ADVISORS PRIVATE LIMITED,COMPANY,companies_registry
U68100AS1989PLC003274,JAINEX INDIA LIMITED.,COMPANY,companies_registry
U68200AS1996PTC004692,S B P COMMERCIAL PVT LTD,COMPANY,companies_registry
U69202AS2023PTC024302,AAYOG TAXSERVE PRIVATE LIMITED,COMPANY,companies_registry
U15138AS2016PTC017457,ADOBO FOODS PRIVATE LIMITED,COMPANY,companies_registry
U15200AS2018PTC018557,SWANANDA TEA PRIVATE LIMITED,COMPANY,companies_registry
U15204AS2019PTC019700,MADHUBAN FOODS INDUSTRY PRIVATE LIMITED,COMPANY,companies_registry
U15311AS2003PTC007047,SHREEAGRO CATTLE POULTRY FEEDINGS & RESE ARCH PRIVATE LIMITED,COMPANY,companies_registry
U15314AS1988PTC002935,SILCHAR ROLLER FLOUR MILLS PVT LTD,COMPANY,companies_registry
U15400AS2009PTC009124,BAJAJ RICE PROCESSING PRIVATE LIMITED,COMPANY,companies_registry
U15490AS2020PTC020527,RISE EAST INDUSTRIES PRIVATE LIMITED,COMPANY,companies_registry
U43211AS2023PTC025351,MAAANUKAMPA SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U45100AS2002PTC006967,SUMANDEEP ENTERPRISE PRIVATE LIMITED,COMPANY,companies_registry
U20293AS2007PTC008342,NILACHAL BAMBOO PRIVATE LIMITED,COMPANY,companies_registry
U21001AS2023PTC024612,MINELAYER HEALTH LIFESCIENCE PRIVATE LIMITED,COMPANY,companies_registry
U21002AS2023PTC024603,MEDICCILA HEALTHCARE PRIVATE LIMITED,COMPANY,companies_registry
U22110AS2001PTC006490,SELIMA PUBLICATIONS PRIVATE LIMITED,COMPANY,companies_registry
U22121AS1980PTC001837,SAUMAR PRINTING & PUBLISHING PVT LTD,COMPANY,companies_registry
U22121AS1998PTC005494,AKASH PUBLICATIONS AND PRESS PVT LTD,COMPANY,companies_registry
U22211AS1986PTC002470,CHANDRAKANTA PRESS PVT LTD,COMPANY,companies_registry
U22219AS2017PTC018100,STI MY NEWS PRIVATE LIMITED,COMPANY,companies_registry
U46909AS2023PTC025500,HYGITECH SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U47219AS2024PTC026011,SPYFUSION PRIVATE LIMITED,COMPANY,companies_registry
U47711AS2023PTC025371,ZEEGGA FASHION PRIVATE LIMITED,COMPANY,companies_registry
U85100AS2013PTC011545,ERC EYE CARE PRIVATE LIMITED,COMPANY,companies_registry
U85100AS2014PTC011973,FURIES HEALTH CARE PRIVATE LIMITED,COMPANY,companies_registry
U85100AS2021PTC022184,AIEAFA PRIVATE LIMITED,COMPANY,companies_registry
U85110AS2006PTC008122,DR. BAWARI DIABETES CARE PRIVATE LIMITED,COMPANY,companies_registry
U85300AS2020NPL020287,ONE SPEED FOUNDATION,COMPANY,companies_registry
U10100AS2008PTC008701,JRY TRADEWORTH PRIVATE LIMITED,COMPANY,companies_registry
U85300AS2022NPL023379,365URAAAN FOUNDATION,COMPANY,companies_registry
U34300AS2022PTC022509,ANSUS20 TECH SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U36104AS1981PTC001860,FRONTIER FOAM PRODUCTS PRIVATE LTD,COMPANY,companies_registry
U17290AS2017PTC017810,BERI SILKS PRIVATE LIMITED,COMPANY,companies_registry
U63022AS2000PTC005998,GHUKANI COLD STORAGE PRIVATE LIMITED,COMPANY,companies_registry
U17299AS2020PTC020457,MEGHALI'S SILK GALLERIA PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U18101AS1944PTC000599,ASSAM ICE & COLD STORAGE CO PVT LTD,COMPANY,companies_registry
U18101AS1997PTC005113,ROYAL MISSION GARMENTS PVT LTD,COMPANY,companies_registry
U63030AS2021PTC021994,SIMA ONLINE TOURS PRIVATE LIMITED,COMPANY,companies_registry
U63040AS2014PTC011833,LAVISH FORTUNE BIZNET PRIVATE LIMITED,COMPANY,companies_registry
U19200AS2021OPC021829,SIBANI BEZBARUAH (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U79110AS2025PTC027478,TRIPFARE QUEST TECH PRIVATE LIMITED,COMPANY,companies_registry
U79120AS2024PTC026802,AL AMANAH HAJJ & UMRAH TOURS & TRAVELS PRIVATE LIMITED,COMPANY,companies_registry
U11011AS2023OPC025241,JC LANG BREWERIES (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U11040AS2022PTC022693,O2 HIMALAYA PRIVATE LIMITED,COMPANY,companies_registry
U11100AS1989PTC022073,FAREAST SYNERGY PRIVATE LIMITED,COMPANY,companies_registry
U11101AS2007GOI008290,BRAHMAPUTRA CRACKER AND POLYMER LIMITED,COMPANY,companies_registry
U51228AS2005PTC007748,D D WINE PRIVATE LIMITED,COMPANY,companies_registry
U11202AS1994PTC004218,RAINBOW OIL TECH PVT LTD,COMPANY,companies_registry
U51311AS1981PTC001877,GBG GRAIN MILLS PRIVATE LIMITED,COMPANY,companies_registry
U14101AS2024PTC026469,NIRMANAM PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U51397AS2000PTC006098,LORD INFOTECH MANAGENT PVT LTD,COMPANY,companies_registry
U51397AS2004PTC007602,ALIVE PHARMA PRIVATE LIMITED,COMPANY,companies_registry
U15100AS2022PTC022605,ARPANA AGROTECH PRIVATE LIMITED,COMPANY,companies_registry
U51505AS2006PTC008029,ASSAM NEZONE NETWORK PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2008PTC008694,LITTLE WONDERS ACADEMY PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2016PTC017513,TRIPSTR TECHNOLOGIES PRIVATE LIMITED,COMPANY,companies_registry
U68200AS1992PTC009231,VANASTHALI INVESTMENTS PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2018FTC018392,CWT SCHOOL ZONE PRIVATE LIMITED,COMPANY,companies_registry
U70100AS2009PTC009067,TAURUS BUILDCON PRIVATE LIMITED,COMPANY,companies_registry
U70100AS2010PTC009802,SHREE OM SAI REALTORS PRIVATE LIMITED,COMPANY,companies_registry
U70100AS2010PTC010025,NILACHAL REAL ESTATES PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2018PTC018775,T&R SMART TECH PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2019PTC019113,SAINAS PROMOTIONAL NETWORK PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2019PTC019154,SYGMIA INNOVATIVE PRIVATE LIMITED,COMPANY,companies_registry
U15136AS2013PTC011554,ARGO VITALITY PRIVATE LIMITED,COMPANY,companies_registry
U15311AS2003PTC007297,HOJAI FOOD PRODUCTS PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2021OPC020950,ANISHA SEVA KENDRA (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U15319AS1987PTC002682,KAMAKHYA ROLLER FLOUR MILL PVT LIMITED,COMPANY,companies_registry
U72900AS2021PTC021357,TECHEFECT PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2021PTC021698,RONGHOUSE GAMING PRIVATE LIMITED,COMPANY,companies_registry
U15412AS1988PTC002985,RAJ MARKETING PVT LTD,COMPANY,companies_registry
U72900AS2021PTC022109,NR EAST PAYMENT SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2022PTC022474,EASTERN INFOTECH PRIVATE LIMITED,COMPANY,companies_registry
U15490AS2013PTC011734,SIGMA SOYA INDUSTRIES PRIVATE LIMITED,COMPANY,companies_registry
U23109AS2004PTC007514,MANIRAM COKE PRIVATE LIMITED,COMPANY,companies_registry
U23209AS2022PTC022777,BRAHMAPUTRA BIOFUELS PRIVATE LIMITED,COMPANY,companies_registry
U43299AS2024PTC026639,WILDCORE BUILDERS PRIVATE LIMITED,COMPANY,companies_registry
U43900AS2024PTC026222,RIGHT CHOICE INTERCON PRIVATE LIMITED,COMPANY,companies_registry
U45200AS2022PTC023054,SHIJOU INFRATECH PROJECTS PRIVATE LIMITED,COMPANY,companies_registry
U65929AS1995PTC004445,INDO BUSINESS AND INDUSTRIAL FINANCE PRIVATE LIMITED,COMPANY,companies_registry
U65929AS1997PTC005035,NEHA CENTURY FINANCE PRIVATE LIMITED,COMPANY,companies_registry
U65929AS2019PTC019674,SUBOSREE MICRO FINANCE PRIVATE LIMITED,COMPANY,companies_registry
U65990AS2022PLC023400,LIFEBANDAN FINANCE LIMITED,COMPANY,companies_registry
U20219AS2023PTC025380,NEO AGRICARE PRIVATE LIMITED,COMPANY,companies_registry
U20293AS2024PTC027020,JANNATUL INTERNATIONAL AGARWOOD OIL PRIVATE LIMITED,COMPANY,companies_registry
U22122AS1992PTC003710,MARS MEDIA AND CONSULTANTS PVT LTD,COMPANY,companies_registry
U22219AS1993PTC003897,SUPER PRINT TWENTYONE PVT. LTD.,COMPANY,companies_registry
U46639AS2023OPC025134,M.A.B.S CONSTRUCTIONS (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U47211AS2023PTC025419,DHANJAN TEA ESTATE PRIVATE LIMITED,COMPANY,companies_registry
U47890AS2024PTC027253,BLOOMINO DREAM MULTITRADE PRIVATE LIMITED,COMPANY,companies_registry
U47912AS2023PTC024512,METROSOUL PRIVATE LIMITED,COMPANY,companies_registry
U47912AS2023PTC025545,DANELINE NETWORK PRIVATE LIMITED,COMPANY,companies_registry
U24123AS2002GOI006786,BRAHMAPUTRA VALLEY FERTILIZER CORPORATION LIMITED,COMPANY,companies_registry
U82920AS2024PTC027261,WAYFREECARE INTERNATIONAL PRIVATE LIMITED,COMPANY,companies_registry
U24129AS2003PTC007023,PATKAI AGRO FERTILIZERS PRIVATE LIMITED,COMPANY,companies_registry
U85100AS2014PTC011935,ARIMATTA HEALTH CARE PRIVATE LIMITED,COMPANY,companies_registry
U24209AS2025PTC028070,JH INFRATECH PRIVATE LIMITED,COMPANY,companies_registry
U85110AS1988PTC003121,NORTHERN STEEL MERCHANTS PVT LTD,COMPANY,companies_registry
U85110AS2007PTC008533,PURBAJYOTI HEALTH CARE PRIVATE LIMITED,COMPANY,companies_registry
U51909AS1957PTC001086,JORHAT DOSS & CO PVT LTD,COMPANY,companies_registry
U85120AS2003PTC007118,N E HEALTH CARE PRIVATE LIMITED,COMPANY,companies_registry
U85190AS2022NPL023319,AKASH DEFENCE TRAINING FOUNDATION,COMPANY,companies_registry
U85195AS2013PTC011633,AYURSUNDRA ONCOLOGY (INDIA) PRIVATE LIMITED,COMPANY,companies_registry
U51909AS1983PTC002021,B D S FINANCIERS PVT LTD,COMPANY,companies_registry
U85300AS2017NPL017732,UTTKARSH CONFEDERATION FOR SOCIO-ECONOMIC SERVICES,COMPANY,companies_registry
U85300AS2020PTC020547,ZAIYO PHARMA PRIVATE LIMITED,COMPANY,companies_registry
U85300AS2021NPL021325,GOD GIFTED FOUNDATION,COMPANY,companies_registry
U85300AS2021PTC021547,MRITYUNJOY DIAGNOSTICS AND HOSPITAL PRIVATE LIMITED,COMPANY,companies_registry
U51909AS1984PTC002238,KAMAKHAYA ENTERPRISES PVT LTD.,COMPANY,companies_registry
U51909AS1985PLC002337,ASSAM IMPORT AGENY LIMITED,COMPANY,companies_registry
U51909AS1985PLC002347,SANGRAIL COMMERCIAL LIMITED,COMPANY,companies_registry
U51909AS1996PTC004880,MARUTI BUSINESS ENTERPRISES PRIVATE LIMITED.,COMPANY,companies_registry
U51909AS1997PTC004975,LITHO TRADE AND AGENCY PRIVATE LIMITED,COMPANY,companies_registry
U51909AS1997PTC005021,BDS PHARMA PRIVATE LIMITED,COMPANY,companies_registry
U18100AS2005PTC010115,FABRIC PLUS PVT LTD,COMPANY,companies_registry
U51909AS1999PTC005891,XEBEC MARKETING PRIVATE LIMITED,COMPANY,companies_registry
U18101AS1999PTC005652,ABPH GARMENTS PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2001PTC006701,K P INDIA COMMERCE PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2003PTC007073,HIMANGSHU PAUL AND ASSOCIATES PRIVATE LIMITED,COMPANY,companies_registry
U19201AS2024PTC027227,NEOQUANTUM BIOFUELS PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2007PTC008356,ECO & AGRO MOVERS PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2007PTC008436,SHRI KRISHNA ASSOCIATES PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2009PTC008955,G.D. MARKETING PRIVATE LIMITED,COMPANY,companies_registry
U51909AS2009PTC009111,ABM TRADES PRIVATE LIMITED,COMPANY,companies_registry
U51900AS2012PTC011348,MATRI TRADING PRIVATE LIMITED,COMPANY,companies_registry
U01100AS2016PTC017615,OINK OINK AGRO & LIVE STOCK PRIVATE LIMITED,COMPANY,companies_registry
U01100AS2017PTC017851,BRAHMALOK TEA INDUSTRIES PRIVATE LIMITED,COMPANY,companies_registry
U72900AS1996PTC004760,ZEEKAY COMPUTECH PVT LTD,COMPANY,companies_registry
U01100AS2020PTC020739,ATHKHELIA AGRO FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U72900AS2016PTC017408,INVISION WEBTECH PRIVATE LIMITED,COMPANY,companies_registry
U01100AS2021PTC021128,BORDOLONI PIG PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01100AS2021PTC021243,WEST KARBI ANGLONG BORTHAL MOHILA FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01100AS2021PTC021693,ASUJYA AGRO PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U72900AS2019PTC019598,AVGARDE LABS PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2020PTC019986,MULTIROOT SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2021OPC020928,NARAYANEE SMART SERVICES (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2021PTC021884,GRAHER CONSTRUCTIONS PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2021PTC021887,WALIDER PROJECTS PRIVATE LIMITED,COMPANY,companies_registry
U72900AS2022PTC023009,ADMOJO DIGITAL SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U01100AS2021PTC022140,KAKO MITHONG PIG PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01100AS2021PTC022147,CHAMATA FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U23101AS2004PTC007385,RAMA COKE PRIVATE LIMITED,COMPANY,companies_registry
U23109AS1976PLC001678,UNION CARBON BLACK LIMITED,COMPANY,companies_registry
U23109AS1991PLC003515,SANKARDEV COKE PRODUCTS LIMITED,COMPANY,companies_registry
U01100AS2022PTC022740,DOBOK PROGRESSIVE FARMERS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U23209AS1997PTC005172,FASAL ORGANICS PRIVATE LIMITED,COMPANY,companies_registry
U24100AS2019PTC019026,ABDJ CURATIVE INDIA PRIVATE LIMITED,COMPANY,companies_registry
U24111AS1977PTC001710,ASHIM CHEMICALS & ALLIED PRODUCTS PVT LT D,COMPANY,companies_registry
U24117AS1990PTC003422,NORTH EAST TEA TRADERS PVT LTD,COMPANY,companies_registry
U24200AS2022PTC023991,SPLINUMM INFRA DIAGNOSTICS AND PHARMACEUTICALS PRIVATE LIMITED,COMPANY,companies_registry
U31102AS1985PTC002359,KALITA ELECTRICALS PVT LTD,COMPANY,companies_registry
U62090AS2023OPC025621,SUIPAY (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U62099AS2023PTC024903,GYANOVATION ENHANCED LEARNING PRIVATE LIMITED,COMPANY,companies_registry
U51909AS1998PTC005550,BARUA AND COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U01110AS2017PTC018101,BOR NOI ORGANICS PRIVATE LIMITED,COMPANY,companies_registry
